movieID,Movie,Watched,ReleaseDate,Popularity,Genre,Synopsis,Director,IMDB_Rating,Poster,ID,IMDB_ID,IMDB_Page
175,Batman Forever,checked,1995-06-16,20.168,"Action,Crime,Fantasy","The Dark Knight of Gotham City confronts a dastardly duo: Two-Face and the Riddler. Formerly District Attorney Harvey Dent, Two-Face believes Batman caused the courtroom accident which left him disfigured on one side. And Edward Nygma, computer-genius and former employee of millionaire Bruce Wayne, is out to get the philanthropist; as The Riddler. Former circus acrobat Dick Grayson, his family killed by Two-Face, becomes Wayne's ward and Batman's new partner Robin.",,,https://image.tmdb.org/t/p/original//k6EQ2OewzjF8TcPgok9wxpPAgXW.jpg,414,,
176,Casino,checked,1995-11-22,19.316,Crime,"In early-1970s Las Vegas, low-level mobster Sam ""Ace"" Rothstein gets tapped by his bosses to head the Tangiers Casino. At first, he's a great success in the job, but over the years, problems with his loose-cannon enforcer Nicky Santoro, his ex-hustler wife Ginger, her con-artist ex Lester Diamond and a handful of corrupt politicians put Sam in ever-increasing danger.",,,https://image.tmdb.org/t/p/original//4TS5O1IP42bY2BvgMxL156EENy.jpg,524,,
177,Mission: Impossible,checked,1996-05-22,31.289,"Adventure,Action,Thriller","When Ethan Hunt, the leader of a crack espionage team whose perilous operation has gone awry with no explanation, discovers that a mole has penetrated the CIA, he's surprised to learn that he's the No. 1 suspect. To clear his name, Hunt now must ferret out the real double agent and, in the process, even the score.",,,https://image.tmdb.org/t/p/original//lirMXnE7NoVLDr3qeqf48fR1mk4.jpg,954,,
178,From Dusk Till Dawn,checked,1996-01-19,28.073,"Horror,Action,Thriller,Crime","Seth Gecko and his younger brother Richard are on the run after a bloody bank robbery in Texas. They escape across the border into Mexico and will be home-free the next morning, when they pay off the local kingpin. They just have to survive 'from dusk till dawn' at the rendezvous point, which turns out to be a Hell of a strip joint.",,,https://image.tmdb.org/t/p/original//sV3kIAmvJ9tPz4Lq5fuf9LLMxte.jpg,755,,
179,Fargo,checked,1996-03-08,25.224,"Crime,Drama,Thriller","Jerry, a small-town Minnesota car salesman is bursting at the seams with debt... but he's got a plan. He's going to hire two thugs to kidnap his wife in a scheme to collect a hefty ransom from his wealthy father-in-law. It's going to be a snap and nobody's going to get hurt... until people start dying. Enter Police Chief Marge, a coffee-drinking, parka-wearing - and extremely pregnant - investigator who'll stop at nothing to get her man. And if you think her small-time investigative skills will give the crooks a run for their ransom... you betcha!",,,https://image.tmdb.org/t/p/original//kKpORM0G7xDvJGQiXpQ0wUp9Dwo.jpg,275,,
180,Trainspotting,checked,1996-02-23,25.041,"Crime,Drama","Heroin addict Mark Renton stumbles through bad ideas and sobriety attempts with his unreliable friends -- Sick Boy, Begbie, Spud and Tommy. He also has an underage girlfriend, Diane, along for the ride. After cleaning up and moving from Edinburgh to London, Mark finds he can't escape the life he left behind when Begbie shows up at his front door on the lam, and a scheming Sick Boy follows.",,,https://image.tmdb.org/t/p/original//6UTzw3kipgTYAJCX8GExoXzcVOx.jpg,627,,
181,Star Trek: First Contact,checked,1996-11-22,23.695,"Action,Adventure,Science Fiction,Thriller","The Borg, a relentless race of cyborgs, are on a direct course for Earth. Violating orders to stay away from the battle, Captain Picard and the crew of the newly-commissioned USS Enterprise E pursue the Borg back in time to prevent the invaders from changing Federation history and assimilating the galaxy.",,,https://image.tmdb.org/t/p/original//Pr5q8qF8sNDd6qcZj0kwLmqO0E.jpg,199,,
182,Independence Day,checked,1996-06-25,21.492,"Action,Adventure,Science Fiction","On July 2, a giant alien mothership enters orbit around Earth and deploys several dozen saucer-shaped 'destroyer' spacecraft that quickly lay waste to major cities around the planet. On July 3, the United States conducts a coordinated counterattack that fails. On July 4, a plan is devised to gain access to the interior of the alien mothership in space, in order to plant a nuclear missile.",,,https://image.tmdb.org/t/p/original//hC5Q0RM2SimPJO963wBexpgeCdD.jpg,602,,
183,Eraser,checked,1996-06-21,20.79,"Action,Drama,Mystery,Thriller","U.S. Marshall John Kruger erases the identities of people enrolled in the Witness Protection Program. His current assignment is to protect Lee Cullen, who's uncovered evidence that the weapons manufacturer she works for has been selling to terrorist groups. When Kruger discovers that there's a corrupt agent within the program, he must guard his own life while trying to protect Lee's.",,,https://image.tmdb.org/t/p/original//uu2gBpFElDfxTI6BI9bT4pZ4kvw.jpg,9268,,
184,The Rock,checked,1996-06-06,19.686,"Action,Adventure,Thriller","FBI chemical warfare expert Stanley Goodspeed is sent on an urgent mission with a former British spy, John Patrick Mason, to stop Gen. Francis X. Hummel from launching chemical weapons on Alcatraz Island into San Francisco. Gen. Hummel demands $100 million in war reparations to be paid to the families of slain servicemen who died on covert operations. After their SEAL team is wiped out, Stanley and John deal with the soldiers on their own.",,,https://image.tmdb.org/t/p/original//c6WuCykIy8GAsitJOTk1DEga1ML.jpg,9802,,
185,Twister,checked,1996-05-10,19.535,"Action,Adventure,Drama","TV weatherman Bill Harding is trying to get his tornado-hunter wife, Jo, to sign divorce papers so he can marry his girlfriend Melissa. But Mother Nature, in the form of a series of intense storms sweeping across Oklahoma, has other plans. Soon the three have joined the team of stormchasers as they attempt to insert a revolutionary measuring device into the very heart of several extremely violent tornados.",,,https://image.tmdb.org/t/p/original//ba6Bg9mxphS24tpSe98vZccEe3S.jpg,664,,
186,Scream,checked,1996-12-20,18.932,"Crime,Horror,Mystery","A killer known as Ghostface begins killing off teenagers, and as the body count begins rising, one girl and her friends find themselves contemplating the 'rules' of horror films as they find themselves living in a real-life one.",,,https://image.tmdb.org/t/p/original//aXAByjBN8UhaYvotqRCwa5MsMGu.jpg,4232,,
187,A Time to Kill,checked,1996-07-24,17.121,"Crime,Drama,Thriller","A young lawyer defends a black man accused of murdering two men who raped his 10-year-old daughter, sparking a rebirth of the KKK.",,,https://image.tmdb.org/t/p/original//apUSR9WE7lMATBGYhzZ8RnPDYsK.jpg,1645,,
188,The Cable Guy,checked,1996-06-10,16.691,"Comedy,Drama,Thriller","When recently single Steven moves into his new apartment, cable guy Chip comes to hook him up—and doesn't let go. Initially, Chip is just overzealous in his desire to be Steven's pal, but when Steven tries to end the 'friendship', Chip shows his dark side. He begins stalking Steven, who's left to fend for himself because no one else can believe Chip's capable of such behaviour.",,,https://image.tmdb.org/t/p/original//5cZySBvy41eHTD5LyQn48aP444k.jpg,9894,,
189,The Fifth Element,checked,1997-05-02,44.48,"Action,Adventure,Fantasy,Science Fiction,Thriller","In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity.",,,https://image.tmdb.org/t/p/original//fPtlCO1yQtnoLHOwKtWz7db6RGU.jpg,18,,
190,Men in Black,checked,1997-07-02,43.334,"Action,Adventure,Comedy,Science Fiction","After a police chase with an otherworldly being, a New York City cop is recruited as an agent in a top-secret organization established to monitor and police alien activity on Earth: the Men in Black. Agent Kay and new recruit Agent Jay find themselves in the middle of a deadly plot by an intergalactic terrorist who has arrived on Earth to assassinate two ambassadors from opposing galaxies.",,,https://image.tmdb.org/t/p/original//uLOmOF5IzWoyrgIF5MfUnh5pa1X.jpg,607,,
191,Titanic,checked,1997-11-18,28.89,"Drama,Romance","101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912.",,,https://image.tmdb.org/t/p/original//9xjZS2rlVxm8SFx8kPC3aIGCOYQ.jpg,597,,
192,L.A. Confidential,checked,1997-09-19,26.388,"Crime,Mystery,Drama,Thriller",Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.,,,https://image.tmdb.org/t/p/original//6w1tl5bvnMVc8qenSwqUPFF4MKr.jpg,2118,,
193,Good Will Hunting,checked,1997-12-05,24.516,Drama,"Will Hunting has a genius-level IQ but chooses to work as a janitor at MIT. When he solves a difficult graduate-level math problem, his talents are discovered by Professor Gerald Lambeau, who decides to help the misguided youth reach his potential. When Will is arrested for attacking a police officer, Professor Lambeau makes a deal to get leniency for him if he will get treatment from therapist Sean Maguire.",,,https://image.tmdb.org/t/p/original//bABCBKYBK7A5G1x0FzoeoNfuj2.jpg,489,,
194,The Devil's Advocate,checked,1997-10-17,24.308,"Drama,Mystery,Thriller,Fantasy,Horror",A hotshot lawyer gets more than he bargained for when he learns his new boss is Lucifer himself.,,,https://image.tmdb.org/t/p/original//5ZzBGpxy55OQzHxKVY11IpY6a0o.jpg,1813,,
195,Gattaca,checked,1997-09-07,22.8,"Mystery,Science Fiction,Thriller,Romance","In a future society in the era of indefinite eugenics, humans are set on a life course depending on their DNA. Young Vincent Freeman is born with a condition that would prevent him from space travel, yet is determined to infiltrate the GATTACA space program.",,,https://image.tmdb.org/t/p/original//7jzm9QpoV7XrsNDf8YQEYxOy2AT.jpg,782,,
196,Face/Off,checked,1997-06-27,22.083,"Action,Crime,Science Fiction,Thriller","Obsessed with bringing terrorist Castor Troy to justice, FBI agent Sean Archer tracks down Troy, who has boarded a plane in Los Angeles. After the plane crashes and Troy is severely injured, possibly dead, Archer undergoes surgery to remove his face and replace it with Troy's. As Archer tries to use his disguise to elicit information about a bomb from Troy's brother, Troy awakes from a coma and forces the doctor who performed the surgery to give him Archer's face.",,,https://image.tmdb.org/t/p/original//aYZDYdiMym5xEkSs4BrJMXFdZ9g.jpg,754,,
197,Batman & Robin,checked,1997-06-20,21.816,"Action,Comedy,Fantasy,Science Fiction","Along with crime-fighting partner Robin and new recruit Batgirl, Batman battles the dual threat of frosty genius Mr. Freeze and homicidal horticulturalist Poison Ivy. Freeze plans to put Gotham City on ice, while Ivy tries to drive a wedge between the dynamic duo.",,,https://image.tmdb.org/t/p/original//bsg0mrxUKyJoL4oSGP5mlhEsqp.jpg,415,,
198,Tomorrow Never Dies,checked,1997-12-11,20.983,"Action,Adventure,Thriller",A deranged media mogul is staging international incidents to pit the world's superpowers against each other. Now James Bond must take on this evil mastermind in an adrenaline-charged battle to end his reign of terror and prevent global pandemonium.,,,https://image.tmdb.org/t/p/original//3NJxMEgL2uYvdoC1YEDNdMym1vf.jpg,714,,
199,Bean,checked,1997-07-03,20.69,Comedy,"Childlike Englishman, Mr. Bean, is an incompetent watchman at the Royal National Gallery. After the museum's board of directors' attempt to have him fired is blocked by the chairman, who has taken a liking to Bean, they send him to Los Angeles to act as their ambassador for the unveiling of a historic painting to humiliate him. Fooled, Mr. Bean must now successfully unveil the painting or risk his and a hapless Los Angeles curator's termination.",,,https://image.tmdb.org/t/p/original//3TtE2EpbOoHMyD1IwiHMMGwQVPG.jpg,1281,,
200,Scream 2,checked,1997-12-09,20.367,"Horror,Mystery","Two years after the terrifying events that occurred in Woodsboro, Sidney is now attending Windsor College in Cincinnati, and Gale Weathers' best selling book on Sidney's life has now been made into a major motion picture. When two college students are killed in a theatre while watching the new film 'Stab', Sidney knows deep down that history is repeating itself.",,,https://image.tmdb.org/t/p/original//mumarnp1ZBHFdmt2q6x9ELuC3x0.jpg,4233,,
201,Alien Resurrection,checked,1997-11-12,20.08,"Action,Horror,Science Fiction","Two hundred years after Lt. Ripley died, a group of scientists clone her, hoping to breed the ultimate weapon. But the new Ripley is full of surprises … as are the new aliens. Ripley must team with a band of smugglers to keep the creatures from reaching Earth.",,,https://image.tmdb.org/t/p/original//pMkAdCcq6brohqZisziZQg5i3Q5.jpg,8078,,
